pkey,id,date,security,asset,liability
708,609,2002-09-30,198868,916362,842624
709,609,2002-12-31,196917,942719,867248
710,614,2002-03-31,25738,324715,297645
711,614,2002-06-30,24235,323224,294895
712,614,2002-09-30,22636,323952,294245
713,614,2002-12-31,41337,103612,43789
714,618,2002-03-31,0,111817,95950
715,618,2002-06-30,0,115306,99218
716,618,2002-09-30,0,117826,101298
717,618,2002-12-31,0,121622,105063
718,622,2002-03-31,1750000,3020000,2850000
719,622,2002-06-30,1790000,3030000,2850000
720,622,2002-09-30,1740000,3150000,2970000
721,622,2002-12-31,2160000,3280000,3090000
722,623,2002-03-31,64000,40900000,34000000
723,623,2002-06-30,63000,43600000,36800000
724,623,2002-09-30,42000,40400000,33600000
725,623,2002-12-31,42000,40900000,34100000
726,628,2002-03-31,28500000,541000000,508000000
727,628,2002-06-30,25200000,581000000,546000000
728,628,2002-09-30,36300000,605000000,569000000
729,628,2002-12-31,44200000,622000000,586000000
730,639,2002-03-31,5200000,74000000,67600000
731,639,2002-06-30,7980000,78300000,71800000
732,639,2002-09-30,9440000,78400000,71900000
733,639,2002-12-31,10200000,75000000,68400000
734,659,2002-03-31,40764,182116,172643
735,659,2002-06-30,41394,187749,176922
736,659,2002-09-30,40585,198982,186857
737,659,2002-12-31,40560,203382,190588
738,660,2002-03-31,10,507226,449391
739,660,2002-06-30,9,536321,475913
740,660,2002-09-30,9,553398,488886
741,660,2002-12-31,9,550067,485833
742,662,2002-03-31,72589,2630000,2480000
743,662,2002-06-30,65070,2710000,2540000
744,662,2002-09-30,54997,2630000,2460000
745,664,2002-03-31,23958,408186,380069
746,664,2002-06-30,21525,434056,403787
747,664,2002-09-30,18859,451793,419726
748,664,2002-12-31,16486,451871,418197
749,679,2002-03-31,581941,2400000,2190000
750,679,2002-06-30,758433,2960000,2770000
751,679,2002-09-30,781621,2590000,2380000
752,679,2002-12-31,839295,2530000,2310000
753,680,2002-03-31,407346,6970000,6430000
754,680,2002-06-30,423773,7510000,6960000
755,680,2002-09-30,448048,7540000,6980000
756,680,2002-12-31,504985,7620000,7050000
757,686,2002-03-31,6404,198368,180862
758,686,2002-06-30,18240,204826,188357
759,686,2002-09-30,23237,216000,199039
760,686,2002-12-31,28420,214762,197459
761,698,2002-03-31,45503,348093,313214
762,698,2002-06-30,50789,356804,320022
763,698,2002-09-30,51743,377485,339455
764,698,2002-12-31,53358,367180,328441
765,713,2002-03-31,40468,372421,342896
766,713,2002-06-30,42986,380685,348925
767,713,2002-09-30,48782,406390,372593
768,713,2002-12-31,53129,407574,372060
769,734,2002-03-31,32831,391836,357440
770,734,2002-06-30,31681,393245,357971
771,734,2002-09-30,33520,395709,358896
772,734,2002-12-31,37718,418603,381178
773,737,2002-03-31,0,75705,70210
774,737,2002-06-30,0,76698,71065
775,737,2002-09-30,0,76306,70481
776,737,2002-12-31,0,78150,72256
777,741,2002-03-31,2176,47707,44559
778,741,2002-06-30,1965,47877,44688
779,741,2002-09-30,6991,53108,49626
780,741,2002-12-31,6318,52768,49177
781,744,2002-03-31,2960000,16200000,15300000
782,744,2002-06-30,2910000,16600000,15600000
783,744,2002-09-30,3210000,17100000,16100000
784,744,2002-12-31,3200000,17500000,16500000
785,750,2002-03-31,16674,220277,204064
786,750,2002-06-30,20216,218507,201787
787,750,2002-09-30,30274,217283,200206
788,750,2002-12-31,36246,218030,201109
789,753,2002-03-31,11574,55594,49084
790,753,2002-06-30,12949,56939,49950
791,753,2002-09-30,17060,59469,52344
792,753,2002-12-31,12466,60352,53141
793,763,2002-03-31,7573,212952,192568
794,763,2002-06-30,6751,214766,193214
795,763,2002-09-30,6001,214250,191196
796,763,2002-12-31,7082,217550,198087
797,768,2002-03-31,11029,186814,171458
798,768,2002-06-30,13400,199548,182881
799,768,2002-09-30,15048,205782,187712
800,768,2002-12-31,13748,206870,188633
801,769,2002-03-31,1255,117678,106276
802,769,2002-06-30,2000,122261,110593
803,769,2002-09-30,1730,130208,118072
804,769,2002-12-31,1503,134764,122684
805,770,2002-03-31,3884,167813,153352
806,770,2002-06-30,6689,172522,157333
807,770,2002-09-30,6473,171408,155427
808,770,2002-12-31,4898,175974,162540
809,778,2002-03-31,121,82182,75959
810,778,2002-06-30,105,92187,85841
811,778,2002-09-30,104,91916,85577
812,778,2002-12-31,93,81777,75361
813,803,2002-03-31,280638,3140000,2840000
814,803,2002-06-30,276702,3190000,2870000
815,803,2002-09-30,306835,3220000,2890000
816,803,2002-12-31,297924,3290000,2950000
817,809,2002-03-31,0,315357,281985
818,809,2002-06-30,0,327431,293238
819,809,2002-09-30,0,336113,300727
820,809,2002-12-31,0,337874,301971
821,817,2002-03-31,5620000,72100000,58300000
822,823,2002-03-31,8208,272401,242501
823,823,2002-06-30,35462,273972,244405
824,823,2002-09-30,48338,272952,242829
825,823,2002-12-31,44972,271961,241138
826,829,2002-03-31,432,89397,81921
827,829,2002-06-30,371,88255,80569
828,829,2002-09-30,328,89347,81425
829,829,2002-12-31,239,92802,84732
830,836,2002-03-31,11583,278053,249062
831,836,2002-06-30,10651,283907,254209
832,836,2002-09-30,10841,293951,262816
833,836,2002-12-31,10918,300347,269195
834,844,2002-03-31,42783,327366,304665
835,844,2002-06-30,37791,331860,308134
836,844,2002-09-30,39397,343683,318049
837,844,2002-12-31,37518,341921,316530
838,845,2002-03-31,10564,160497,143556
839,845,2002-06-30,10128,163226,145568
840,845,2002-09-30,9218,169078,150986
841,845,2002-12-31,8002,170237,152238
842,847,2002-03-31,0,46252,40068
843,847,2002-06-30,0,45688,39329
844,847,2002-09-30,0,47792,41366
845,847,2002-12-31,0,46193,39978
846,848,2002-03-31,0,127107,112837
847,848,2002-06-30,0,127175,112693
848,848,2002-09-30,0,127830,112967
849,848,2002-12-31,0,125685,110677
850,849,2002-03-31,8890000,48300000,44100000
851,849,2002-06-30,8180000,48400000,43900000
852,849,2002-09-30,7830000,49700000,45000000
853,849,2002-12-31,6780000,50600000,45800000
854,850,2002-03-31,12834,119175,99282
855,850,2002-06-30,11635,119623,99165
856,850,2002-09-30,11302,121241,100218
857,850,2002-12-31,11009,122752,101911
858,851,2002-03-31,18539,84932,76008
859,851,2002-06-30,21328,84471,75119
860,851,2002-09-30,18838,86565,76742
861,851,2002-12-31,23791,96885,86886
862,852,2002-03-31,22751,214400,200046
863,852,2002-06-30,20653,215420,198880
864,852,2002-09-30,19737,220784,203584
865,852,2002-12-31,24474,221676,204601
866,855,2002-03-31,4975,41573,36986
867,855,2002-06-30,4612,41542,36701
868,855,2002-09-30,4244,41418,36190
869,855,2002-12-31,4711,43439,38594
870,860,2002-03-31,64187,707244,638963
871,860,2002-06-30,85882,714964,643933
872,860,2002-09-30,89021,734741,663753
873,860,2002-12-31,78416,739873,667852
874,861,2002-03-31,28300,144231,128162
875,861,2002-06-30,27597,145021,127479
876,861,2002-09-30,27084,145588,126615
877,861,2002-12-31,27599,147849,128812
878,862,2002-03-31,28314,78435,68263
879,862,2002-06-30,27713,80823,70303
880,862,2002-09-30,27110,80447,69514
881,862,2002-12-31,31465,84677,74022
882,867,2002-03-31,7680000,104000000,95000000
883,867,2002-06-30,8140000,105000000,96200000
884,867,2002-09-30,9120000,110000000,101000000
885,867,2002-12-31,9620000,115000000,106000000
886,872,2002-03-31,1252,144082,126966
887,872,2002-06-30,1097,148341,130637
888,872,2002-09-30,990,153950,135902
889,872,2002-12-31,821,158934,140958
890,873,2002-03-31,155929,3760000,3110000
891,873,2002-06-30,151204,3880000,3200000
892,873,2002-09-30,138662,4010000,3300000
893,873,2002-12-31,125774,4140000,3420000
894,876,2002-03-31,1283,74551,64574
895,876,2002-06-30,1244,73710,63292
896,876,2002-09-30,1988,73786,62862
897,876,2002-12-31,2833,77118,66186
898,877,2002-03-31,12047,160365,149026
899,877,2002-06-30,12260,167948,155817
900,877,2002-09-30,12521,173179,160463
901,877,2002-12-31,10575,172605,159514
902,878,2002-03-31,17337,443769,398254
903,878,2002-06-30,4360,444092,396923
904,878,2002-09-30,13325,470979,421509
905,878,2002-12-31,16517,498129,448269
906,879,2002-03-31,5513,79317,69805
907,879,2002-06-30,11164,83968,73872
908,879,2002-09-30,10723,84614,73860
909,879,2002-12-31,9710,87950,77485
910,884,2002-03-31,68,35807,29526
911,884,2002-06-30,63,36610,30357
912,884,2002-09-30,62,36956,30624
913,884,2002-12-31,60,36570,30068
914,889,2002-03-31,6181,41944,36663
915,889,2002-06-30,5695,45514,40228
916,889,2002-09-30,5224,46303,40794
917,889,2002-12-31,4274,44188,39497
918,893,2002-03-31,3,414123,331674
919,893,2002-06-30,3,418386,332789
920,893,2002-09-30,1,422200,333964
921,893,2002-12-31,1,425706,334907
922,895,2002-03-31,8305,841921,771766
923,895,2002-06-30,8089,827702,755399
924,895,2002-09-30,7943,833686,759214
925,895,2002-12-31,3951,898237,823454
926,898,2002-03-31,13124,120757,106748
927,898,2002-06-30,12466,121031,106157
928,898,2002-09-30,10959,121551,105224
929,898,2002-12-31,10854,122743,107220
930,899,2002-03-31,2,43590,35485
931,899,2002-06-30,2,43780,35437
932,899,2002-09-30,2,44655,36072
933,899,2002-12-31,2,48039,39312
934,900,2002-03-31,7972,203786,182731
935,900,2002-06-30,5497,226583,204466
936,900,2002-09-30,5570,235639,212721
937,900,2002-12-31,4273,226983,204575
938,902,2002-03-31,12274,100665,92002
939,902,2002-06-30,12964,102606,93627
940,902,2002-09-30,13053,109577,99863
941,902,2002-12-31,12590,111989,101367
942,903,2002-03-31,3076,532520,470525
943,903,2002-06-30,4834,527932,464594
944,903,2002-09-30,4277,548075,483133
945,903,2002-12-31,3845,599687,533902
946,906,2002-03-31,1710000,18900000,17300000
947,906,2002-06-30,866103,18400000,16800000
948,906,2002-09-30,313604,20500000,18900000
949,906,2002-12-31,404213,19300000,17700000
950,912,2002-03-31,613,170869,154811
951,912,2002-06-30,501,171848,160856
952,912,2002-09-30,446,178589,167294
953,912,2002-12-31,424,181899,169866
954,913,2002-03-31,11064,31200000,29200000
955,913,2002-06-30,10073,30700000,28700000
956,913,2002-09-30,9138,32500000,30400000
957,913,2002-12-31,12086,32000000,29800000
958,916,2002-03-31,1324,316102,292396
959,916,2002-06-30,816,338783,314773
960,916,2002-09-30,275,362193,335932
961,916,2002-12-31,257,385663,359452
962,919,2002-03-31,0,395259,362741
963,919,2002-06-30,91,394624,360012
964,919,2002-09-30,85,413131,377260
965,919,2002-12-31,67,406835,370077
966,920,2002-03-31,2,60488,54532
967,920,2002-06-30,2,61088,55319
968,920,2002-09-30,2,58891,53075
969,920,2002-12-31,1,60519,54509
970,922,2002-03-31,5380,195396,181950
971,922,2002-06-30,3892,204318,190252
972,922,2002-09-30,2558,226792,212346
973,922,2002-12-31,1035,233484,218589
974,924,2002-03-31,27653,148860,125312
975,924,2002-06-30,28513,154594,130256
976,924,2002-09-30,34694,152132,127162
977,924,2002-12-31,37289,151274,128972
978,925,2002-03-31,0,82360,74908
979,925,2002-06-30,0,85937,77306
980,925,2002-09-30,411,87523,78813
981,925,2002-12-31,407,90700,82537
982,926,2002-03-31,16798,189851,161278
983,926,2002-06-30,16030,194042,163674
984,926,2002-09-30,14589,201609,170305
985,926,2002-12-31,13715,204403,172964
986,931,2002-03-31,2754,33183,29478
987,931,2002-06-30,2529,30550,26754
988,931,2002-09-30,2319,30943,27113
989,931,2002-12-31,1356,36317,32624
990,932,2002-03-31,193,40719,35201
991,932,2002-06-30,187,41084,35358
992,932,2002-09-30,450,41103,35099
993,932,2002-12-31,914,42466,36301
994,935,2002-03-31,335,4060000,3660000
995,935,2002-06-30,321,4550000,4110000
996,935,2002-09-30,298,4730000,4250000
997,936,2002-03-31,103,9884,8882
998,936,2002-06-30,104,10037,9002
999,936,2002-09-30,102,10422,9314
1000,936,2002-12-31,97,10226,9133
1001,938,2002-03-31,0,90496,79499
1002,938,2002-06-30,0,93962,82335
1003,938,2002-09-30,0,92646,80561
1004,938,2002-12-31,0,91953,79935
1005,939,2002-03-31,2506,44411,40732
1006,939,2002-06-30,2464,45507,41714
1007,939,2002-09-30,2483,49341,45500
1008,939,2002-12-31,2593,50338,46429
1009,950,2002-03-31,20458,176035,158334
1010,950,2002-06-30,21565,175694,157182
1011,950,2002-09-30,20794,176037,157235
1012,950,2002-12-31,23171,196526,177715
1013,951,2002-03-31,34420,162613,146924
1014,951,2002-06-30,26549,147038,130656
1015,951,2002-09-30,22433,153022,135725
1016,951,2002-12-31,17444,154512,137644
1017,953,2002-03-31,136687,1350000,1260000
1018,953,2002-06-30,130594,1410000,1310000
1019,953,2002-09-30,129949,1500000,1400000
1020,953,2002-12-31,154650,1600000,1500000
1021,954,2002-03-31,10449,102402,92033
1022,954,2002-06-30,9666,99278,88830
1023,954,2002-09-30,8444,99447,88717
1024,954,2002-12-31,10496,100175,89762
1025,955,2002-03-31,2626,118283,107668
1026,955,2002-06-30,2354,117289,105781
1027,955,2002-09-30,3734,119754,107675
1028,955,2002-12-31,2677,123327,111309
1029,956,2002-03-31,0,94298,82617
1030,956,2002-06-30,0,90199,78259
1031,956,2002-09-30,0,90880,78816
1032,956,2002-12-31,0,91529,79162
1033,958,2002-03-31,9508,329676,300700
1034,958,2002-06-30,9135,337552,308578
1035,958,2002-09-30,8519,340329,310743
1036,958,2002-12-31,7614,335264,305082
1037,960,2002-03-31,0,12188,10388
1038,960,2002-06-30,0,12860,10960
1039,960,2002-09-30,0,13731,11726
1040,960,2002-12-31,0,14137,12064
1041,961,2002-03-31,502,285459,260324
1042,961,2002-06-30,441,275473,250304
1043,961,2002-09-30,353,278522,253090
1044,961,2002-12-31,281,272136,246448
1045,963,2002-03-31,7253,131221,117646
1046,963,2002-06-30,7530,131692,116682
1047,963,2002-09-30,6689,132531,116009
1048,963,2002-12-31,5539,134108,118322
1049,966,2002-03-31,6141,34684,26015
1050,966,2002-06-30,5598,35517,26510
1051,966,2002-09-30,4997,35002,25783
1052,966,2002-12-31,4166,35660,26283
1053,968,2002-03-31,5889,87459,78158
1054,968,2002-06-30,7016,88234,78417
1055,968,2002-09-30,7694,93187,83023
1056,968,2002-12-31,7999,96012,85787
1057,969,2002-03-31,0,48227,39677
1058,969,2002-06-30,0,48106,39403
1059,969,2002-09-30,0,49637,40652
1060,969,2002-12-31,0,49514,40658
1061,971,2002-03-31,3205,238069,213509
1062,971,2002-06-30,2898,239431,213899
1063,971,2002-09-30,2550,242392,216276
1064,971,2002-12-31,2131,233261,207191
1065,976,2002-03-31,2730,77914,70099
1066,976,2002-06-30,4258,77966,69796
1067,976,2002-09-30,5525,78116,69772
1068,976,2002-12-31,4814,79939,71295
1069,977,2002-03-31,18521,165936,151394
1070,977,2002-06-30,16586,167144,151920
1071,977,2002-09-30,18923,170548,155081
1072,977,2002-12-31,16438,170127,154350
1073,982,2002-03-31,1969,195626,176693
1074,982,2002-06-30,1630,201430,182004
1075,982,2002-09-30,1380,208492,188546
1076,982,2002-12-31,1092,219315,199187
1077,983,2002-03-31,3060000,37400000,33700000
1078,983,2002-06-30,2980000,37400000,33600000
1079,983,2002-09-30,3100000,39200000,35500000
1080,983,2002-12-31,1900000,39600000,36000000
1081,986,2002-03-31,405888,4950000,4490000
1082,986,2002-06-30,530400,5060000,4580000
1083,986,2002-09-30,524527,5110000,4660000
1084,986,2002-12-31,510540,5120000,4650000
1085,993,2002-03-31,2660000,23800000,21700000
1086,993,2002-06-30,3300000,24600000,22400000
1087,993,2002-09-30,3950000,25300000,23100000
1088,993,2002-12-31,4040000,25100000,22900000
1089,999,2002-03-31,0,54077,50811
1090,999,2002-06-30,0,54199,50854
1091,999,2002-09-30,0,54388,50969
1092,999,2002-12-31,0,57385,53855
1093,1001,2002-03-31,646,120361,106438
1094,1001,2002-06-30,531,119798,105956
1095,1001,2002-09-30,461,127948,114669
1096,1001,2002-12-31,401,125972,112463
1097,1003,2002-03-31,16038,1530000,1380000
1098,1003,2002-06-30,22611,1540000,1370000
1099,1003,2002-09-30,30025,1610000,1440000
1100,1003,2002-12-31,47263,1590000,1420000
1101,1005,2002-03-31,9429,491815,453898
1102,1005,2002-06-30,12081,493665,454358
1103,1005,2002-09-30,11493,503232,461649
1104,1005,2002-12-31,10326,516025,474407
1105,1006,2002-03-31,3692,135496,124163
1106,1006,2002-06-30,5680,139046,127004
1107,1006,2002-09-30,7358,149833,137194
1108,1006,2002-12-31,6393,150346,137863
1109,1008,2002-03-31,0,61175,55289
1110,1008,2002-06-30,0,61862,55791
1111,1008,2002-09-30,0,62983,56638
1112,1008,2002-12-31,0,62754,56554
1113,1014,2002-03-31,2537,202326,184124
1114,1014,2002-06-30,2254,205368,186664
1115,1014,2002-09-30,2389,215416,196332
1116,1014,2002-12-31,1516,212219,192889
1117,1020,2002-03-31,2180000,25900000,23700000
1118,1020,2002-06-30,2780000,27500000,25200000
1119,1020,2002-09-30,3170000,28100000,25900000
1120,1020,2002-12-31,2930000,28200000,25900000
1121,1022,2002-03-31,3531,160760,148876
1122,1022,2002-06-30,3469,165704,153061
1123,1022,2002-09-30,3385,168397,155038
1124,1022,2002-12-31,3255,172906,159428
1125,1027,2002-03-31,28447,178346,159351
1126,1027,2002-06-30,32021,180020,159713
1127,1027,2002-09-30,36851,183975,162386
1128,1027,2002-12-31,36541,176758,154616
1129,1028,2002-03-31,2376,68740,62758
1130,1028,2002-06-30,2182,70315,64098
1131,1028,2002-09-30,1952,74083,67511
1132,1028,2002-12-31,3741,77753,71334
1133,1035,2002-03-31,170,77097,66106
1134,1035,2002-06-30,134,77656,65779
1135,1035,2002-09-30,118,78720,66480
1136,1035,2002-12-31,104,80524,67983
1137,1039,2002-03-31,0,861689,784888
1138,1039,2002-06-30,0,921127,839764
1139,1039,2002-09-30,0,934656,848511
1140,1039,2002-12-31,0,958077,870820
1141,1040,2002-03-31,32757,271938,246126
1142,1040,2002-06-30,31754,282825,255642
1143,1040,2002-09-30,33075,292881,264692
1144,1040,2002-12-31,29257,300525,271592
1145,1041,2002-03-31,40810,63568,54473
1146,1041,2002-06-30,40149,61479,52322
1147,1041,2002-09-30,42008,61150,51725
1148,1041,2002-12-31,39265,59912,50310
1149,1047,2002-03-31,20714,166241,152629
1150,1047,2002-06-30,19504,165797,151286
1151,1047,2002-09-30,20024,170957,155866
1152,1047,2002-12-31,20808,173005,157669
1153,1049,2002-03-31,13814,140871,126793
1154,1049,2002-06-30,14793,143449,128729
1155,1049,2002-09-30,17552,142530,127233
1156,1049,2002-12-31,16304,143401,128070
1157,1051,2002-03-31,0,18352,15348
1158,1051,2002-06-30,0,17657,14609
1159,1051,2002-09-30,0,17425,14343
1160,1051,2002-12-31,0,18011,14941
1161,1056,2002-03-31,0,30287,26074
1162,1056,2002-06-30,0,29856,25656
1163,1056,2002-09-30,0,30112,25708
1164,1056,2002-12-31,0,30424,26138
1165,1057,2002-03-31,167,180516,163148
1166,1057,2002-06-30,102,174624,156847
1167,1057,2002-09-30,51,176022,157867
1168,1057,2002-12-31,31,172032,153346
1169,1058,2002-03-31,98766,823132,752405
1170,1058,2002-06-30,116148,845189,769372
1171,1058,2002-09-30,150165,877745,798186
1172,1058,2002-12-31,127725,897232,816425
1173,1060,2002-03-31,0,317597,288388
1174,1060,2002-06-30,0,326515,295859
1175,1060,2002-09-30,0,328508,296932
1176,1060,2002-12-31,0,336160,306462
1177,1063,2002-03-31,12629,68230,62354
1178,1063,2002-06-30,15116,68115,61886
1179,1063,2002-09-30,20049,71160,64790
1180,1063,2002-12-31,21609,70452,64044
1181,1067,2002-03-31,28698,163430,146748
1182,1067,2002-06-30,27871,167515,150302
1183,1067,2002-09-30,27983,174972,157591
1184,1067,2002-12-31,21673,173762,156476
1185,1068,2002-03-31,9091,261245,232888
1186,1068,2002-06-30,0,278673,249786
1187,1068,2002-09-30,8965,277853,248422
1188,1068,2002-12-31,8149,313484,283574
1189,1071,2002-03-31,14617,592618,538332
1190,1071,2002-06-30,17319,611132,555094
1191,1071,2002-09-30,14815,615475,557998
1192,1071,2002-12-31,19372,614043,557142
1193,1073,2002-03-31,84828,253388,221816
1194,1073,2002-06-30,85235,251917,219398
1195,1073,2002-09-30,96599,267325,233522
1196,1073,2002-12-31,95870,268636,234133
1197,1078,2002-03-31,228166,1870000,1690000
1198,1078,2002-06-30,219903,2010000,1810000
1199,1078,2002-09-30,193560,2090000,1890000
1200,1078,2002-12-31,168424,2280000,2060000
1201,1080,2002-03-31,11562,467564,435840
1202,1080,2002-06-30,12916,462826,430031
1203,1080,2002-09-30,12022,465821,432208
1204,1080,2002-12-31,11526,471026,436385
1205,1081,2002-03-31,39212,1820000,1680000
1206,1081,2002-06-30,39601,1840000,1690000
1207,1081,2002-09-30,39288,1850000,1700000
1208,1081,2002-12-31,260167,2200000,1760000
1209,1086,2002-03-31,5570,249771,228545
1210,1086,2002-06-30,5397,253896,231568
1211,1086,2002-09-30,4997,256688,233944
